order_id,date,customer_id,product,price,quantity,coupon_code,shipping_city,discount_rate,state,city_population,latitude,longitude,city_match,gross_amount,order_total,discount_amount,days_since_purchase,order_month,order_weekday,is_weekend
ORD-10443,2025-06-05,C0125,Noise-Cancelling Headphones,199.99,1,SAVE10,Los Angeles,0.1,California,3884307,34.0522342,-118.24368490000002,exact,199.99,179.99,20.0,26,2025-06,Thursday,False
ORD-10444,2025-06-05,C0018,Noise-Cancelling Headphones,199.99,2,FREESHIP,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,399.98,399.98,0.0,26,2025-06,Thursday,False
ORD-10445,2025-06-05,C0095,27in Monitor,249.99,4,SAVE20,Miami,0.2,Florida,417650,25.7616798,-80.1917902,exact,999.96,799.97,199.99,26,2025-06,Thursday,False
ORD-10446,2025-06-06,C0026,Wireless Mouse,24.99,2,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,49.98,49.98,0.0,25,2025-06,Friday,False
ORD-10447,2025-06-07,C0118,Mechanical Keyboard,89.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,89.99,89.99,0.0,24,2025-06,Saturday,True
ORD-10448,2025-06-07,C0008,Wireless Mouse,24.99,3,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,74.97,74.97,0.0,24,2025-06,Saturday,True
ORD-10449,2025-06-07,C0039,Noise-Cancelling Headphones,199.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,199.99,199.99,0.0,24,2025-06,Saturday,True
ORD-10450,2025-06-07,C0077,LED Desk Lamp,29.99,4,,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,119.96,119.96,0.0,24,2025-06,Saturday,True
ORD-10451,2025-06-07,C0132,Laptop Stand,34.99,3,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,104.97,104.97,0.0,24,2025-06,Saturday,True
ORD-10452,2025-06-08,C0102,Wireless Mouse,24.99,2,SAVE15,Philadelphia,0.15,Pennsylvania,1553165,39.9525839,-75.1652215,exact,49.98,42.48,7.5,23,2025-06,Sunday,True
ORD-10453,2025-06-08,C0036,Wireless Mouse,24.99,1,,Miami,0.0,Florida,417650,25.7616798,-80.1917902,exact,24.99,24.99,0.0,23,2025-06,Sunday,True
ORD-10454,2025-06-08,C0042,USB-C Hub,39.99,1,SAVE10,Dallas,0.1,Texas,1257676,32.7766642,-96.7969879,exact,39.99,35.99,4.0,23,2025-06,Sunday,True
ORD-10455,2025-06-09,C0086,Mechanical Keyboard,89.99,2,SAVE20,Chicago,0.2,Illinois,2718782,41.8781136,-87.62979820000001,exact,179.98,143.98,36.0,22,2025-06,Monday,False
ORD-10456,2025-06-09,C0095,USB-C Hub,39.99,1,,Denver,0.0,Colorado,649495,39.7392358,-104.990251,exact,39.99,39.99,0.0,22,2025-06,Monday,False
ORD-10458,2025-06-11,C0005,Wireless Mouse,24.99,1,SAVE15,Austin,0.15,Texas,885400,30.267153000000004,-97.7430608,exact,24.99,21.24,3.75,20,2025-06,Wednesday,False
ORD-10459,2025-06-12,C0123,LED Desk Lamp,29.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,29.99,29.99,0.0,19,2025-06,Thursday,False
ORD-10460,2025-06-13,C0086,Wireless Mouse,24.99,4,SAVE10,Boston,0.1,Massachusetts,645966,42.3600825,-71.0588801,exact,99.96,89.96,10.0,18,2025-06,Friday,False
ORD-10461,2025-06-13,C0047,LED Desk Lamp,29.99,3,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,89.97,89.97,0.0,18,2025-06,Friday,False
ORD-10462,2025-06-13,C0113,USB-C Hub,39.99,2,SAVE10,Portland,0.1,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,79.98,71.98,8.0,18,2025-06,Friday,False
ORD-10463,2025-06-14,C0123,LED Desk Lamp,29.99,3,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,89.97,89.97,0.0,17,2025-06,Saturday,True
ORD-10464,2025-06-15,C0071,USB-C Hub,39.99,2,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,79.98,79.98,0.0,16,2025-06,Sunday,True
ORD-10465,2025-06-15,C0007,Mechanical Keyboard,89.99,2,,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,179.98,179.98,0.0,16,2025-06,Sunday,True
ORD-10466,2025-06-15,C0083,1080p Webcam,59.99,2,SAVE10,Houston,0.1,Texas,2195914,29.7604267,-95.3698028,exact,119.98,107.98,12.0,16,2025-06,Sunday,True
ORD-10467,2025-06-16,C0050,LED Desk Lamp,29.99,3,,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,89.97,89.97,0.0,15,2025-06,Monday,False
ORD-10468,2025-06-17,C0111,Laptop Stand,34.99,1,SAVE10,Los Angeles,0.1,California,3884307,34.0522342,-118.24368490000002,exact,34.99,31.49,3.5,14,2025-06,Tuesday,False
ORD-10469,2025-06-18,C0080,Wireless Mouse,24.99,4,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,99.96,99.96,0.0,13,2025-06,Wednesday,False
ORD-10470,2025-06-18,C0146,Laptop Stand,34.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,34.99,34.99,0.0,13,2025-06,Wednesday,False
ORD-10471,2025-06-19,C0111,1080p Webcam,59.99,1,,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,59.99,59.99,0.0,12,2025-06,Thursday,False
ORD-10472,2025-06-20,UNKNOWN,Wireless Mouse,24.99,1,,Boston,0.0,Massachusetts,645966,42.3600825,-71.0588801,exact,24.99,24.99,0.0,11,2025-06,Friday,False
ORD-10473,2025-06-23,C0091,USB-C Hub,39.99,1,,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,39.99,39.99,0.0,8,2025-06,Monday,False
ORD-10474,2025-06-23,C0063,27in Monitor,249.99,1,,Houston,0.0,Texas,2195914,29.7604267,-95.3698028,exact,249.99,249.99,0.0,8,2025-06,Monday,False
ORD-10475,2025-06-24,C0007,LED Desk Lamp,29.99,2,SAVE10,Portland,0.1,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,59.98,53.98,6.0,7,2025-06,Tuesday,False
ORD-10476,2025-06-24,C0139,Noise-Cancelling Headphones,199.99,1,FREESHIP,New York,0.0,New York,8405837,40.7127837,-74.00594129999999,exact,199.99,199.99,0.0,7,2025-06,Tuesday,False
ORD-10477,2025-06-24,C0032,Laptop Stand,34.99,1,FREESHIP,Chicago,0.0,Illinois,2718782,41.8781136,-87.62979820000001,exact,34.99,34.99,0.0,7,2025-06,Tuesday,False
ORD-10478,2025-06-24,C0098,USB-C Hub,39.99,1,SAVE10,New York,0.1,New York,8405837,40.7127837,-74.00594129999999,exact,39.99,35.99,4.0,7,2025-06,Tuesday,False
ORD-10479,2025-06-26,C0022,Mechanical Keyboard,89.99,1,SAVE20,Miami,0.2,Florida,417650,25.7616798,-80.1917902,exact,89.99,71.99,18.0,5,2025-06,Thursday,False
ORD-10480,2025-06-26,C0076,1080p Webcam,59.99,1,,Austin,0.0,Texas,885400,30.267153000000004,-97.7430608,exact,59.99,59.99,0.0,5,2025-06,Thursday,False
ORD-10481,2025-06-26,C0145,USB-C Hub,39.99,1,,Philadelphia,0.0,Pennsylvania,1553165,39.9525839,-75.1652215,exact,39.99,39.99,0.0,5,2025-06,Thursday,False
ORD-10482,2025-06-27,UNKNOWN,Noise-Cancelling Headphones,199.99,1,FREESHIP,Portland,0.0,Oregon,609456,45.523062200000005,-122.6764816,ambiguous: largest chosen,199.99,199.99,0.0,4,2025-06,Friday,False
ORD-10483,2025-06-27,C0140,LED Desk Lamp,29.99,1,,Los Angeles,0.0,California,3884307,34.0522342,-118.24368490000002,exact,29.99,29.99,0.0,4,2025-06,Friday,False
ORD-10484,2025-06-27,C0101,LED Desk Lamp,29.99,1,,Atlanta,0.0,Georgia,447841,33.7489954,-84.3879824,exact,29.99,29.99,0.0,4,2025-06,Friday,False
ORD-10485,2025-06-28,C0077,Laptop Stand,34.99,1,FREESHIP,Phoenix,0.0,Arizona,1513367,33.4483771,-112.0740373,exact,34.99,34.99,0.0,3,2025-06,Saturday,True
ORD-10486,2025-06-28,C0038,Wireless Mouse,24.99,2,WELCOME5,Houston,0.05,Texas,2195914,29.7604267,-95.3698028,exact,49.98,47.48,2.5,3,2025-06,Saturday,True
ORD-10487,2025-06-29,C0112,LED Desk Lamp,29.99,2,,San Diego,0.0,California,1355896,32.715738,-117.1610838,exact,59.98,59.98,0.0,2,2025-06,Sunday,True
ORD-10488,2025-06-29,C0008,27in Monitor,249.99,1,,Seattle,0.0,Washington,652405,47.6062095,-122.33207079999998,exact,249.99,249.99,0.0,2,2025-06,Sunday,True
ORD-10489,2025-06-30,C0106,27in Monitor,249.99,1,SAVE10,Los Angeles,0.1,California,3884307,34.0522342,-118.24368490000002,exact,249.99,224.99,25.0,1,2025-06,Monday,False
